surah,ayah,arabic_text,translation,footnotes
97,1,إِنَّآ أَنزَلۡنَٰهُ فِي لَيۡلَةِ ٱلۡقَدۡرِ,"1. Ya soló, tokitisaki yango (kurani) o’butu ya mokano.",
97,2,وَمَآ أَدۡرَىٰكَ مَا لَيۡلَةُ ٱلۡقَدۡرِ,2. Mpe nani akoyebisa yo eloko nini butu ya mokano?,
97,3,لَيۡلَةُ ٱلۡقَدۡرِ خَيۡرٞ مِّنۡ أَلۡفِ شَهۡرٖ,3. Butu ya mokano ezali malamu koleka sanza koto moko.,
97,4,تَنَزَّلُ ٱلۡمَلَٰٓئِكَةُ وَٱلرُّوحُ فِيهَا بِإِذۡنِ رَبِّهِم مِّن كُلِّ أَمۡرٖ,"4. Okatina yango ba anzelu bazali kokita elengo na molimo mosantu, na ndingisa ya Nkolo na bango na mokano ya makambo manso,",
97,5,سَلَٰمٌ هِيَ حَتَّىٰ مَطۡلَعِ ٱلۡفَجۡرِ,5. Yango ezali kimia mpe boboto kino ntongo ekotana.,
