surah,ayah,arabic_text,translation,footnotes
103,1,وَٱلۡعَصۡرِ,Par le Temps !,
103,2,إِنَّ ٱلۡإِنسَٰنَ لَفِي خُسۡرٍ,"L’homme est certes, en perdition,",
103,3,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ وَتَوَاصَوۡاْ بِٱلۡحَقِّ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ,"sauf ceux qui croient et accomplissent les bonnes œuvres, s’enjoignent mutuellement la vérité et s’enjoignent mutuellement l’endurance.",
