surah,ayah,arabic_text,translation,footnotes
99,1,إِذَا زُلۡزِلَتِ ٱلۡأَرۡضُ زِلۡزَالَهَا,"Yeryüzü kendine has sarsıntısıyla sallandığı, ",
99,2,وَأَخۡرَجَتِ ٱلۡأَرۡضُ أَثۡقَالَهَا,toprak ağırlıklarını dışarı çıkardığı ,
99,3,وَقَالَ ٱلۡإِنسَٰنُ مَا لَهَا,"ve insan «Ne oluyor buna!» dediği vakit, ",
99,4,يَوۡمَئِذٖ تُحَدِّثُ أَخۡبَارَهَا,işte o gün (yer)  bütün haberlerini anlatır.,
99,5,بِأَنَّ رَبَّكَ أَوۡحَىٰ لَهَا, Rabbinin ona bildirmesiyle,
99,6,يَوۡمَئِذٖ يَصۡدُرُ ٱلنَّاسُ أَشۡتَاتٗا لِّيُرَوۡاْ أَعۡمَٰلَهُمۡ,o gün insanlar amellerini görmeleri (karşılığını almaları) için darmadağınık geri dönüp gelirler.,
99,7,فَمَن يَعۡمَلۡ مِثۡقَالَ ذَرَّةٍ خَيۡرٗا يَرَهُۥ,Kim zerre miktarı hayır yapmışsa onu görür.,
99,8,وَمَن يَعۡمَلۡ مِثۡقَالَ ذَرَّةٖ شَرّٗا يَرَهُۥ,Kim de zerre miktarı şer işlemişse onu görür.,
