surah,ayah,arabic_text,translation,footnotes
1,1,بِسۡمِ ٱللَّهِ ٱلرَّحۡمَٰنِ ٱلرَّحِيمِ,Bismillâhirrahmânirrahîm,
1,2,ٱلۡحَمۡدُ لِلَّهِ رَبِّ ٱلۡعَٰلَمِينَ,Hamd (övme ve övülme) Âlemlerin Rabbi Allah'a mahsustur.,
1,3,ٱلرَّحۡمَٰنِ ٱلرَّحِيمِ,"  O, Rahmân'dır ve Rahîm'dir.",
1,4,مَٰلِكِ يَوۡمِ ٱلدِّينِ, Din (hesap) gününün mâlikidir.,
1,5,إِيَّاكَ نَعۡبُدُ وَإِيَّاكَ نَسۡتَعِينُ, (Rabbimiz!) Ancak sana ibadet (kulluk) eder ve ancak senden yardım isteriz.,
1,6,ٱهۡدِنَا ٱلصِّرَٰطَ ٱلۡمُسۡتَقِيمَ,  Bize doğru yolu göster.,
1,7,صِرَٰطَ ٱلَّذِينَ أَنۡعَمۡتَ عَلَيۡهِمۡ غَيۡرِ ٱلۡمَغۡضُوبِ عَلَيۡهِمۡ وَلَا ٱلضَّآلِّينَ,Kendilerine nimet verdiğin kimselerin yolunu; gazaba uğramışların ve sapmışların yolunu değil!,
