surah,ayah,arabic_text,translation,footnotes
113,1,قُلۡ أَعُوذُ بِرَبِّ ٱلۡفَلَقِ,"Reci: “Utječem se Gospodaru svitanja,",
113,2,مِن شَرِّ مَا خَلَقَ,od zla onoga što On stvara.,
113,3,وَمِن شَرِّ غَاسِقٍ إِذَا وَقَبَ,"i od zla mrkle noći kada razastre tmine,",
113,4,وَمِن شَرِّ ٱلنَّفَّٰثَٰتِ فِي ٱلۡعُقَدِ,"i od zla onih koje u čvorove pušu,",
113,5,وَمِن شَرِّ حَاسِدٍ إِذَا حَسَدَ,"i od zla zavidnika kad zavidi.""",
