surah,ayah,arabic_text,translation,footnotes
114,1,قُلۡ أَعُوذُ بِرَبِّ ٱلنَّاسِ,"Reci: “Utječem se Gospodaru ljudi,",
114,2,مَلِكِ ٱلنَّاسِ,"Vladaru ljudi,",
114,3,إِلَٰهِ ٱلنَّاسِ,"Bogu ljudi,",
114,4,مِن شَرِّ ٱلۡوَسۡوَاسِ ٱلۡخَنَّاسِ,"od zla šejtana – koji nanosi zle misli pa se skrije,",
114,5,ٱلَّذِي يُوَسۡوِسُ فِي صُدُورِ ٱلنَّاسِ,koji zle misli unosi u prsa ljudi;,
114,6,مِنَ ٱلۡجِنَّةِ وَٱلنَّاسِ,"od džina i od ljudi!""",
