surah,ayah,arabic_text,translation,footnotes
108,1,إِنَّآ أَعۡطَيۡنَٰكَ ٱلۡكَوۡثَرَ,নিশ্চয় আমি তোমাক আল-কাউছাৰ প্ৰদান কৰিছোঁ।,
108,2,فَصَلِّ لِرَبِّكَ وَٱنۡحَرۡ,এতেকে তুমি তোমাৰ প্ৰতিপালকৰ উদ্দেশ্যে ছালাত আদায় কৰা আৰু কুৰবানী কৰা।,
108,3,إِنَّ شَانِئَكَ هُوَ ٱلۡأَبۡتَرُ,নিশ্চয় তোমাৰ প্ৰতি বিদ্বেষ পোষণ কৰা ব্যক্তিয়েই হৈছে নিৰ্বংশ।,
