surah,ayah,arabic_text,translation,footnotes
103,1,وَٱلۡعَصۡرِ,"সময়ৰ শপত,",
103,2,إِنَّ ٱلۡإِنسَٰنَ لَفِي خُسۡرٍ,"নিশ্চয় মানুহ ক্ষতিগ্ৰস্ততাত নিপতিত,",
103,3,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ وَتَوَاصَوۡاْ بِٱلۡحَقِّ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ,"কিন্তু তেওঁলোকৰ বাহিৰে, যিসকলে ঈমান আনিছে আৰু সৎকৰ্ম কৰিছে, লগতে (যিসকলে) পৰস্পৰক সত্যৰ উপদেশ দিয়ে আৰু ধৈৰ্য্য ধাৰণ কৰিবলৈ উৎসাহ দিয়ে।",
