surah,ayah,arabic_text,translation,footnotes
109,1,قُلۡ يَٰٓأَيُّهَا ٱلۡكَٰفِرُونَ,De ki: Ey kâfirler!,
109,2,لَآ أَعۡبُدُ مَا تَعۡبُدُونَ,Ben sizin ibadet ettiklerinize ibadet etmem.,
109,3,وَلَآ أَنتُمۡ عَٰبِدُونَ مَآ أَعۡبُدُ,Siz de benim ibadet ettiğime ibadet etmezsiniz.,
109,4,وَلَآ أَنَا۠ عَابِدٞ مَّا عَبَدتُّمۡ,"Ben, sizin ibadet ettiklerinize ibadet edecek de değilim.",
109,5,وَلَآ أَنتُمۡ عَٰبِدُونَ مَآ أَعۡبُدُ,Siz de benim ibadet ettiğime ibadet edecek değilsiniz.,
109,6,لَكُمۡ دِينُكُمۡ وَلِيَ دِينِ,"Sizin dininiz size, benim dinim ise banadır.",
