surah,ayah,arabic_text,translation,footnotes
95,1,وَٱلتِّينِ وَٱلزَّيۡتُونِ," Andolsun, İncir ve zeytine,",
95,2,وَطُورِ سِينِينَ," Sina Dağı’na,",
95,3,وَهَٰذَا ٱلۡبَلَدِ ٱلۡأَمِينِ,"Ve bu güvenli beldeye,",
95,4,لَقَدۡ خَلَقۡنَا ٱلۡإِنسَٰنَ فِيٓ أَحۡسَنِ تَقۡوِيمٖ," Biz, insanı en güzel şekilde yarattık.",
95,5,ثُمَّ رَدَدۡنَٰهُ أَسۡفَلَ سَٰفِلِينَ," Daha sonra, onu aşağıların en aşağısına indirdik.",
95,6,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ فَلَهُمۡ أَجۡرٌ غَيۡرُ مَمۡنُونٖ, Fakat iman edip salih amel işleyenler için eksilmeyen devamlı bir ecir vardır.,
95,7,فَمَا يُكَذِّبُكَ بَعۡدُ بِٱلدِّينِ," O halde, sana hesap gününü yalan saydıran nedir?",
95,8,أَلَيۡسَ ٱللَّهُ بِأَحۡكَمِ ٱلۡحَٰكِمِينَ,"Allah, hüküm verenlerin en üstünü değil midir?",
