surah,ayah,arabic_text,translation,footnotes
103,1,وَٱلۡعَصۡرِ,پر مازديګر قسم.,
103,2,إِنَّ ٱلۡإِنسَٰنَ لَفِي خُسۡرٍ,یقینا انسان خامخا په تاوان کې دی.,
103,3,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ وَتَوَاصَوۡاْ بِٱلۡحَقِّ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ,مګر هغه کسان چې ايمان يې راوړی او ښه کارونه يې کړي دي او پر حق يې سپارښتنه کړې ده او پر صبر يې سپارښتنه کړې ده.,
