surah,ayah,arabic_text,translation,footnotes
110,1,إِذَا جَآءَ نَصۡرُ ٱللَّهِ وَٱلۡفَتۡحُ,کله چې د الله مرسته او بريا راشي.,
110,2,وَرَأَيۡتَ ٱلنَّاسَ يَدۡخُلُونَ فِي دِينِ ٱللَّهِ أَفۡوَاجٗا,او خلک ووينې چې د الله په دين کې ډلې ډلې داخليږي,
110,3,فَسَبِّحۡ بِحَمۡدِ رَبِّكَ وَٱسۡتَغۡفِرۡهُۚ إِنَّهُۥ كَانَ تَوَّابَۢا,نو بيا د خپل پالونکي له ستاينې سره د هغه پاکي بيانوه او بخښنه ترې غواړه، بېشکه هغه ډېر بخښونکی دی.,
