surah,ayah,arabic_text,translation,footnotes
113,1,قُلۡ أَعُوذُ بِرَبِّ ٱلۡفَلَقِ,ووايه د سباوون پر رب پناه غواړم.,
113,2,مِن شَرِّ مَا خَلَقَ,د هغه څه له شره چې پيداکړي يې دي.,
113,3,وَمِن شَرِّ غَاسِقٍ إِذَا وَقَبَ,او د تروږمۍ له شره چې کله را خپره شي.,
113,4,وَمِن شَرِّ ٱلنَّفَّٰثَٰتِ فِي ٱلۡعُقَدِ,او په غوټو کې د پو کوونکو له شره.,
113,5,وَمِن شَرِّ حَاسِدٍ إِذَا حَسَدَ,او د کينه کښ له شره کله چې هغه کينه کوي.,
