surah,ayah,arabic_text,translation,footnotes
103,1,وَٱلۡعَصۡرِ,سوگند به عصر,
103,2,إِنَّ ٱلۡإِنسَٰنَ لَفِي خُسۡرٍ,که انسان در زیان است.,
103,3,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ وَتَوَاصَوۡاْ بِٱلۡحَقِّ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ,مگر مؤمنان نیکوکاری که یکدیگر را به حق سفارش نموده‌اند و به شکیبایی توصیه کرده‌اند.,
