surah,ayah,arabic_text,translation,footnotes
108,1,إِنَّآ أَعۡطَيۡنَٰكَ ٱلۡكَوۡثَرَ,නියත වශයෙන්ම අපි නුඹට අසීමිත සම්පත් පිරිනැමුවෙමු.,
108,2,فَصَلِّ لِرَبِّكَ وَٱنۡحَرۡ,එබැවින් නුඹ නුඹගේ පරමාධිපතිට සලාතය ඉටු කර නුඹ සත්ත්ව කැපයක් දෙනු.,
108,3,إِنَّ شَانِئَكَ هُوَ ٱلۡأَبۡتَرُ,නියත වශයෙන්ම නුඹට දොස් පවරන්නා වන ඔහු මය පෙළපත නො මැත්තා.,
