surah,ayah,arabic_text,translation,footnotes
103,1,وَٱلۡعَصۡرِ,කාලය මත දිවුරමින්.,
103,2,إِنَّ ٱلۡإِنسَٰنَ لَفِي خُسۡرٍ,සැබැවින්ම මිනිස් වර්ගයා අලාභයෙහි පසු වෙයි.,
103,3,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ وَتَوَاصَوۡاْ بِٱلۡحَقِّ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ,"නමුත් (සත්‍යය) විශ්වාස කර, දැහැමි ක්‍රියාවන් ඉටු කර, තවද සත්‍ය පිළිබඳ එකිනෙකාට උපදෙස් දී, තවද ඉවසීම පිළිබඳව ද එකිනෙකාට උපදෙස් දුන් අය හැර.",
