surah,ayah,arabic_text,translation,footnotes
110,1,إِذَا جَآءَ نَصۡرُ ٱللَّهِ وَٱلۡفَتۡحُ,"1 Lorsque, t’apportant Son secours, Allah te fera triompher[1614]","[1614] De tes ennemis, par la conquête de la Mecque."
110,2,وَرَأَيۡتَ ٱلنَّاسَ يَدۡخُلُونَ فِي دِينِ ٱللَّهِ أَفۡوَاجٗا,"2 et que tu verras les hommes embrasser la religion d’Allah par groupes entiers,",
110,3,فَسَبِّحۡ بِحَمۡدِ رَبِّكَ وَٱسۡتَغۡفِرۡهُۚ إِنَّهُۥ كَانَ تَوَّابَۢا,"3 célèbre, par les louanges, la gloire de ton Seigneur et implore Son pardon. Il accepte toujours le repentir de Ses serviteurs dévoués.",
