surah,ayah,arabic_text,translation,footnotes
108,1,إِنَّآ أَعۡطَيۡنَٰكَ ٱلۡكَوۡثَرَ,૧. અમે તમને કૌષર આપ્યું છે.,
108,2,فَصَلِّ لِرَبِّكَ وَٱنۡحَرۡ,૨. બસ! તમેં પોતાના પાલનહાર માટે નમાઝ પઢો અને કુરબાની કરો.,
108,3,إِنَّ شَانِئَكَ هُوَ ٱلۡأَبۡتَرُ,"૩. ખરેખર તમારો શત્રુ જ વારસદાર વગરનો છે, અને બદનામ છે.",
