surah,ayah,arabic_text,translation,footnotes
110,1,إِذَا جَآءَ نَصۡرُ ٱللَّهِ وَٱلۡفَتۡحُ,"1. Lorsque viendra le secours d’Allah  (annonçant) la victoire,",
110,2,وَرَأَيۡتَ ٱلنَّاسَ يَدۡخُلُونَ فِي دِينِ ٱللَّهِ أَفۡوَاجٗا,"2. et que tu verras les hommes entrer dans la religion d’Allah en foules,",
110,3,فَسَبِّحۡ بِحَمۡدِ رَبِّكَ وَٱسۡتَغۡفِرۡهُۚ إِنَّهُۥ كَانَ تَوَّابَۢا,"3. rends gloire alors à ton Seigneur, célèbre Ses louanges et implore Son pardon ! Car Il est Tout Absoluteur !",
